shap_sample_idx,cluster,pca_x,pca_y
85712,1,8.590755,0.7749123
74094,3,-2.8409781,-1.3510997
96085,0,-3.3078935,-7.6426325
120652,3,-2.8174458,-3.5455053
104571,1,8.476913,-0.10167995
92118,1,8.05088,0.10801494
156729,1,8.584123,1.3599182
3942,4,-4.3703976,4.2546134
93659,1,8.404553,1.2541939
118097,4,-4.4676757,3.8405597
159707,4,-4.2093334,3.9034534
21996,4,-4.582809,3.7735028
70507,1,8.665431,1.3816588
94284,1,8.583751,0.13957834
29800,4,-4.4949045,4.108662
97121,0,-3.739966,-8.985984
33777,4,-4.3521743,3.518279
33501,0,-3.4562213,-8.9822
72763,1,8.395904,1.1350604
60999,3,-2.6625988,-3.1950216
17862,4,-4.411825,4.0805764
89507,4,-4.6205373,3.8962166
163682,4,-4.2434516,3.8593202
38232,0,-3.6464622,-8.706588
85045,4,-4.5781255,4.173563
104534,2,-4.446145,2.331965
153120,3,-2.8956916,-1.7737474
90567,1,8.9365425,0.9073851
175983,1,8.764537,1.1527978
146724,1,8.1648655,-0.024761463
187431,2,-4.353458,3.2748642
134133,0,-3.0505087,-6.295951
42044,1,8.364117,0.13747019
98395,1,8.118764,0.17042811
159717,4,-4.3411593,4.1210146
2343,4,-4.208081,4.1418586
175220,4,-4.680089,3.99156
105097,4,-4.456643,4.2307634
155360,4,-5.447412,3.9523122
150218,4,-4.527959,4.0164003
88213,3,-2.403449,-1.4470694
156572,4,-4.397906,3.7581837
44832,0,-3.98704,-8.286263
87325,1,8.961492,0.85163605
137743,2,-4.26862,2.3816519
165437,2,-4.4222164,3.0753632
147409,1,8.467748,1.0016321
185088,4,-4.3409557,4.0312595
32083,1,8.589149,0.36413547
48878,4,-4.3596573,3.7447722
180632,1,8.389573,1.2688829
88935,1,8.718282,0.3557365
98984,4,-4.525392,4.101003
87184,1,8.500086,-0.28510737
15163,1,8.214539,0.03390674
19456,1,8.86429,1.2289921
77046,2,-4.2725105,2.3510385
48974,4,-4.339035,4.137947
38953,1,8.596346,0.30254865
77771,3,-3.804609,-2.832942
27314,2,-4.546623,3.0219407
18914,0,-3.0888128,-7.241463
166100,1,8.414796,0.93198514
87696,0,-3.1163807,-8.283
2349,1,8.771199,1.2269384
181742,0,-3.5531015,-8.486259
111600,2,-4.6161284,3.2980077
43995,0,-3.260098,-7.9828815
38143,4,-4.3793874,3.824811
70490,1,8.402922,1.3731583
7563,4,-4.2549806,3.8896089
119254,3,-2.5230756,-3.9096115
185618,3,-2.9272854,-4.8517427
147630,4,-4.2525797,3.8162048
29734,3,-2.8518815,-2.6969907
21955,4,-4.553114,3.7759545
110768,4,-4.499151,3.903283
9130,1,8.746999,1.2078851
78158,1,8.608584,1.3543662
39758,4,-4.3464484,3.9296212
172420,0,-3.4470577,-7.7752395
188620,3,-2.561651,-2.5741093
92785,1,8.611713,0.37898743
21753,4,-4.3354845,3.5201285
189830,3,-2.7685385,-4.0523195
13164,4,-4.6201982,4.2378106
149650,2,-4.217553,2.2687414
28366,1,8.6764555,0.94984853
98187,1,6.5576525,-1.7918582
33907,1,8.159259,0.032830995
60673,0,-2.7008693,-6.571478
42086,1,8.40408,1.0941288
88405,2,-4.609568,2.8117793
82861,1,8.672057,1.103846
26805,0,-3.333675,-7.466753
82515,1,8.736261,0.9776752
44783,0,-3.7209058,-8.694511
191514,1,8.495416,-0.24268082
127925,2,-3.7445917,2.075311
49061,1,8.30513,0.8760048
115286,0,-3.1231515,-8.063706
95693,4,-4.6244245,4.05046
164015,1,8.823875,1.3396946
24630,4,-4.536114,3.920605
25430,1,8.987436,1.3061179
137443,3,-2.4617682,-3.42147
71966,1,8.059086,-0.038998917
165676,4,-4.5245337,4.1743264
106925,4,-4.3474793,3.3459008
62375,1,8.367535,1.022244
169751,3,-2.8727875,-1.2631962
189545,1,8.383673,1.2220395
23877,4,-4.737125,4.308975
177747,2,-4.480034,2.573554
169507,2,-4.371918,2.6674623
167332,1,8.218367,0.21506421
51140,2,-4.0042877,2.4067454
163366,3,-2.6083229,-1.9511969
153677,1,8.405193,0.9860783
15298,1,8.610714,0.32780504
110784,2,-4.3801827,2.4014463
82473,2,-4.3763375,2.3164227
27248,1,8.712088,0.6387056
119704,2,-4.338948,2.4299562
143705,1,8.077631,0.19228756
82745,0,-3.070653,-8.36907
90507,3,-2.9442773,-1.8794501
5308,3,-2.4150395,-1.3194585
155595,1,8.833848,1.2676772
27994,1,8.725851,1.179218
12949,0,-3.3851607,-8.541096
154938,2,-4.5000725,2.2644272
95190,2,-4.3593287,2.592992
179506,2,-4.5588827,3.1058223
80166,4,-3.6649585,3.0665913
98823,4,-4.6663427,4.0854383
97155,0,-3.3919706,-8.705308
179566,0,-3.6333585,-8.61125
32493,1,5.9676394,-4.127738
48790,1,7.962361,0.03181488
143994,1,8.463667,1.0448447
92023,4,-4.3936887,4.029474
179926,2,-4.5572133,2.697675
17455,0,-3.3796732,-7.560207
14067,4,-4.2140784,4.024509
177965,4,-4.5084214,3.851478
124143,3,-2.7714715,-2.1456878
169488,4,-4.4066715,3.5055034
83884,4,-5.1535716,3.8222654
47144,4,-4.374181,3.7595837
4502,1,8.580926,1.2960343
80748,3,-2.7730472,-1.1447831
36222,0,-3.5731928,-8.90171
14082,2,-4.258283,2.6003609
85892,1,8.609744,1.063502
33948,1,8.449308,-0.38988036
149483,1,8.671862,0.9825255
60130,1,8.23767,0.91801465
48830,4,-4.391294,4.035306
18530,0,-3.3218687,-7.7383494
181217,0,-3.6605804,-8.317489
102841,4,-4.333574,3.7555873
23019,2,-4.3764844,2.609081
171222,4,-4.3704305,3.6827629
25950,0,-3.3830235,-8.738
19559,4,-4.517533,3.6330278
16031,1,8.6134615,1.2386963
160559,4,-4.4751053,4.10366
167120,4,-4.6235743,4.10923
166762,4,-4.4577274,4.0240192
167205,2,-4.7123394,3.2973108
19813,2,-4.6006255,2.7097104
80501,2,-4.369575,3.0747082
115434,1,8.34644,0.24961953
82715,2,-4.314176,3.0546458
80391,1,8.418452,1.3159058
32975,2,-4.424239,2.51013
34259,4,-4.4791245,4.1605787
150229,4,-4.5004463,4.1597347
82712,4,-4.0114994,3.4928663
46760,4,-4.4142094,3.981878
156717,4,-4.094044,3.9567673
91583,1,5.9087386,-3.3002481
186066,1,8.610543,1.3219309
179545,0,-3.635223,-8.621012
189577,1,8.797257,0.9622193
112326,3,-2.9280498,-2.8844414
116349,1,8.706992,0.8508841
112985,1,6.9598513,-1.1586554
155444,3,-2.8073218,-3.1752687
108818,3,-2.9413075,-3.7096715
13738,2,-4.427146,3.357196
164887,3,-3.0476916,-4.9572945
35763,0,-3.416125,-7.429732
176842,1,8.611369,-0.020333055
175169,3,-2.7540832,-2.492496
100821,4,-4.587208,3.8744822
98010,1,8.360318,0.024481522
116396,1,8.122716,0.8793389
113776,2,-4.30823,2.5812848
15744,0,-3.1210763,-8.316346
36207,1,6.0113683,-5.2693706
27065,0,-3.3599977,-7.687801
127877,3,-2.5429664,-1.5875456
98248,1,8.724065,0.48472363
178871,3,-3.0323284,-2.264885
31311,2,-4.6541743,3.0492911
25941,0,-3.5799353,-8.607421
141537,2,-4.3312645,2.3266716
33270,4,-5.192729,3.7687988
24610,2,-4.291211,2.7399442
22622,4,-4.3856187,4.092106
91524,1,8.791146,0.16553567
31860,1,8.710045,0.9357442
110397,4,-4.5327425,4.2745028
83475,4,-4.4001384,4.1420217
39823,3,-2.836095,-2.1055877
92428,4,-4.393556,3.7255645
92095,1,8.571846,0.6503308
148137,4,-4.3885617,3.9620461
77109,1,8.808697,0.91086435
165420,2,-4.385822,2.3312054
28031,1,8.954091,1.0304412
48782,2,-4.5137043,2.5776763
111472,2,-4.59936,3.24017
178018,2,-4.502638,2.3336782
11073,1,5.5476284,-4.6368847
38460,2,-4.659056,3.028512
95764,3,-3.1543617,-1.7811315
160010,1,7.7097273,0.2166292
75046,1,8.242308,0.120446265
108962,0,-3.0140345,-8.289542
181298,1,8.717453,0.95213723
6252,4,-4.1938815,3.6173308
20895,4,-4.39508,4.1073837
81033,4,-4.580715,3.1565259
78204,1,8.437371,1.5793437
105607,4,-4.497527,4.326467
102305,0,-3.3896768,-8.659767
177445,2,-4.4949493,2.870524
174304,4,-4.4099584,3.9376476
44863,0,-3.4641135,-8.751213
165385,4,-5.1624165,3.563609
98199,4,-4.527889,3.9982526
20820,1,8.689012,1.1760507
114473,1,8.247832,0.61599773
30018,0,-2.9714248,-7.1353865
147374,1,8.949723,0.8296329
18238,1,8.831908,1.3670222
13044,2,-4.266306,2.6369812
8993,2,-4.0823436,2.5470576
106062,3,-2.5421915,-3.963418
148188,4,-4.4380865,3.9789832
102010,4,-4.545222,4.07928
189924,1,7.78591,-0.15366073
10891,2,-4.737377,2.2043102
40598,0,-3.6199722,-7.3367057
102805,1,8.725012,1.1959565
24176,2,-4.4719853,3.2827542
115335,2,-4.211098,2.0671673
24753,2,-4.2708697,2.5379164
18920,0,-3.6167896,-7.3635345
14252,2,-4.5697684,3.083488
143882,1,8.646799,1.2751561
118057,0,-2.9983566,-7.5258164
31907,1,5.982466,-4.3292947
184820,1,8.663703,1.1381196
20984,1,8.825588,1.0797664
18856,0,-3.6534295,-8.645172
170497,4,-3.977267,3.2741327
12951,0,-3.6228714,-8.496473
16084,3,-2.625534,-4.015441
151922,4,-4.4147034,4.0576105
191224,2,-4.3980637,2.2791052
59725,0,-2.9334269,-6.8126473
7417,1,8.53078,1.1928563
38075,1,8.848219,0.85703975
91959,1,8.398509,1.1053553
26943,4,-4.527115,4.0823216
36821,0,-3.2187176,-8.255107
123832,3,-3.1796029,-2.891647
32211,4,-4.3175135,3.6337183
99494,0,-3.3228612,-7.8183627
90466,1,8.9615755,0.9108094
29589,2,-4.448498,2.3484123
5917,1,8.695683,0.93470424
38881,2,-5.201923,2.3904524
50068,2,-4.210129,2.2446692
10586,1,8.731212,1.3657217
148114,1,8.246009,0.009722069
71958,3,-2.8634632,-2.9170325
86464,3,-2.6633508,-2.6646392
26189,2,-4.4110203,2.582099
101347,1,8.421534,0.71083105
74598,1,8.130478,0.27087802
3858,1,8.5436,0.5905813
154923,4,-4.2683167,3.653766
80977,3,-2.608473,-3.6853557
185909,2,-4.4560037,2.8248425
11404,2,-4.890532,2.704429
12177,1,8.908017,0.80447924
28639,3,-2.313183,-1.9409615
104568,4,-4.4745574,4.0142307
104794,4,-4.4920206,4.1727786
14302,2,-4.3730526,3.3043437
191068,1,8.936024,0.9755352
176621,2,-4.6312118,2.7403743
8238,1,8.614411,0.72404337
36561,0,-3.3934875,-6.9630494
181973,1,8.565406,1.131235
97976,0,-3.8497982,-8.644746
166168,3,-2.5274997,-3.8996696
97247,2,-4.3921766,3.1522336
112505,3,-2.6964645,-2.9204617
24265,3,-2.756219,-2.4927995
149240,4,-4.456717,4.078988
114198,0,-3.0951967,-7.1486216
102951,1,5.663016,-3.6660378
186822,0,-2.8635952,-7.439549
22298,0,-3.3915231,-7.390837
97388,4,-4.6871595,4.185292
98602,0,-3.4917061,-8.277615
191638,3,-2.3947914,-3.2588422
144308,4,-4.2036133,4.0729327
48672,2,-4.5869813,2.2955306
104407,1,8.792237,1.2481272
104749,4,-3.8637652,3.087306
51212,4,-4.317804,3.972408
12218,4,-4.293504,3.621709
24869,1,8.8029585,1.2586637
80945,1,8.626395,1.3366419
113985,0,-3.4206014,-7.313403
175292,2,-4.654452,2.6880076
90697,1,8.973985,0.80288947
10659,1,6.16456,-3.6714823
176875,4,-4.693315,4.1750093
32329,0,-3.8043427,-8.909503
87776,3,-2.6656249,-2.2811167
84208,2,-4.3355203,2.516476
181134,4,-4.3649087,4.021523
21891,0,-3.1872616,-7.3742924
91581,1,5.951066,-3.1725295
152936,1,8.422022,0.081029765
2501,4,-4.3925405,4.0989475
98959,4,-4.609233,3.9304767
5535,1,8.235007,0.8317951
14214,1,8.929414,1.0462998
97625,1,8.541698,1.285969
86067,1,8.4745,0.7254985
60721,4,-4.1032996,3.8232427
78596,1,8.817993,1.1243856
158003,4,-4.361518,4.0422134
186684,1,8.682556,0.74115556
70374,4,-4.344341,3.8319821
192473,3,-2.3346887,-3.319798
27903,4,-4.587274,3.6947317
92381,1,8.045485,0.09667263
187950,2,-4.5051436,3.4310007
9060,3,-2.5654554,-2.1598306
148215,4,-4.5609164,3.9844627
8881,1,8.519875,1.0963293
176014,2,-4.5084386,2.4353251
60592,3,-2.2905552,-1.9359598
88532,4,-4.303865,3.8471158
86254,3,-3.0410752,-2.109063
113981,0,-3.4831083,-8.855691
92158,4,-4.349943,3.902741
18932,0,-3.146918,-7.279837
87111,1,8.212614,-0.040226452
161988,1,8.912121,1.1715415
81948,4,-4.4418135,4.199723
179685,4,-5.3398848,4.0008807
156414,4,-4.5005836,4.022263
162891,4,-4.478512,3.9955773
22255,1,5.647725,-5.270315
113132,0,-3.0321393,-8.469567
177050,4,-4.6440773,3.8106658
52883,4,-4.2637477,3.9835024
55474,1,8.492153,0.92189425
8899,3,-2.079477,-1.9187286
72688,1,7.9124417,0.27033758
93836,3,-3.032023,-3.1635277
174831,0,-3.1514282,-7.2568645
181044,2,-4.498885,2.538466
113517,2,-4.6126895,3.06991
155133,4,-4.6317735,4.0197983
175047,1,6.1764493,-4.774329
185968,3,-3.2389066,-3.6647353
113646,0,-3.4552262,-7.351516
41997,2,-4.28813,2.4291937
25952,0,-3.5034516,-8.830034
15034,1,8.74984,1.2037847
103807,4,-4.371643,4.0464015
94106,1,6.152001,-5.23713
36210,1,6.2376165,-5.347109
87166,2,-4.452232,2.7790194
153811,1,8.559599,1.1765137
60185,0,-3.3691707,-6.6440144
26594,4,-4.421353,3.920241
157580,2,-4.2526855,2.2045934
108915,0,-3.5130043,-7.1334
7509,1,8.404562,1.5014896
37501,1,8.55984,0.04951232
19653,2,-4.2353,2.5118096
82912,1,8.694298,0.6320359
83487,4,-4.4641986,4.1359396
17157,4,-4.4256196,3.818223
187807,0,-3.9450574,-8.103297
99544,0,-3.344757,-7.816641
87539,4,-4.390432,3.7003253
72425,1,8.286035,1.5574044
112616,3,-2.6711802,-2.9565923
91588,1,5.980379,-3.1507463
111343,4,-4.518589,3.8516223
161444,1,8.370182,-0.08897952
12957,2,-4.39039,2.7387872
44959,1,6.1112003,-5.238931
60408,0,-2.9958024,-6.4463487
42735,4,-4.4032526,3.8729193
190270,2,-3.9358966,2.4707005
149023,1,8.498037,0.82921183
98454,4,-4.570814,4.2502584
14362,1,8.664927,0.73375046
90691,1,8.991241,0.84945476
161394,2,-4.113635,2.4178917
13507,1,8.728414,1.2011665
85171,1,8.704882,0.9383084
149272,1,8.666914,1.3649063
25604,3,-2.903245,-3.2925076
85648,2,-4.5022783,2.623613
12271,1,8.569098,0.79686004
148036,4,-4.3416786,3.819419
109669,0,-3.4979446,-9.109013
15739,0,-3.4689562,-7.300768
87781,3,-2.7879567,-2.1851184
33619,1,8.4767475,1.3194805
81913,4,-4.4888453,4.063816
87401,4,-4.6935782,4.0016017
39390,1,8.841632,0.99599326
182970,0,-3.7582662,-8.184124
21448,4,-4.443466,4.274633
115303,3,-2.585876,-2.1574297
178710,3,-2.9860392,-4.6489015
169104,4,-4.511154,4.035248
86763,4,-4.2478185,3.4499035
150071,3,-2.6987453,-3.0674763
7434,1,8.580862,1.1672715
79402,3,-2.565878,-2.1261275
185357,4,-4.4209657,3.787398
175437,1,6.136067,-3.2640927
3814,1,8.90565,1.080632
17400,0,-3.5536227,-7.649685
187326,4,-4.361566,4.0940337
36756,0,-3.620834,-8.563653
2830,1,8.750221,1.3108332
14133,4,-4.4182177,4.031283
105922,2,-4.2115736,2.4413812
167691,4,-4.582888,4.2622514
3162,3,-2.6765342,-3.83817
143888,1,8.639885,1.4060569
118606,2,-4.338174,2.651138
177017,4,-4.489497,3.418735
42062,1,8.327065,0.104406744
10301,1,9.01037,0.5609957
13578,1,8.892449,1.3375596
185327,3,-2.3720505,-1.7467282
95183,2,-4.4910865,2.554432
113109,0,-3.251455,-7.91799
18303,4,-4.5873013,3.969955
21803,0,-3.394333,-8.031102
188390,2,-4.4590464,2.8812642
24450,4,-4.437969,3.5075
185550,0,-3.499641,-8.804775
85706,1,8.218969,-0.086649805
178583,3,-3.22786,-3.3777182
77570,3,-2.525562,-2.6118913
7978,1,8.437743,0.7766657
34665,4,-4.4230123,3.7652814
106611,4,-4.342534,4.0361567
11240,1,8.696474,0.7093842
90846,1,8.697404,1.2002789
162134,4,-4.3285246,3.5915349
95201,4,-4.4893956,3.8944428
37533,2,-4.41001,2.595192
151811,1,8.768862,0.9075893
187724,3,-2.8210912,-3.1499965
35282,0,-3.5516372,-8.994344
20893,1,8.738123,1.2397573
80018,4,-4.201145,3.7463696
147599,1,8.55276,0.6402372
181002,0,-3.8526938,-8.298431
153941,1,8.564658,1.6770136
110118,0,-3.3440561,-7.3196945
180696,0,-3.6857393,-8.444229
91668,3,-2.9252107,-3.6363661
18164,1,8.314369,0.13528945
50329,2,-4.4370823,2.7089913
190851,4,-4.277834,4.071468
159996,4,-4.268661,4.264593
42726,4,-4.3921375,4.0187416
187327,4,-4.408024,4.0848284
49964,2,-4.578723,2.9914467
52763,4,-4.4341593,3.505119
12909,2,-4.4933596,3.4398963
77549,3,-2.4571965,-2.6099792
109161,2,-3.7810671,2.1668012
96820,1,8.761294,0.96970844
124131,1,7.949222,-0.10061699
7634,1,8.432531,1.1690755
91353,4,-4.376981,3.9811192
43169,1,6.0045853,-5.237724
172058,2,-4.40583,3.1630747
20990,1,8.234415,0.22003837
157595,4,-4.417536,4.105399
38469,4,-4.457735,3.895508
144064,4,-4.0844026,3.7728548
75219,1,8.263976,0.048103377
161754,4,-4.4853487,3.7607775
44017,0,-3.0476408,-8.517975
158418,1,8.3072815,-0.087487854
102060,2,-4.675975,2.671704
153218,3,-2.8305132,-2.1366842
51259,1,8.560004,1.292753
74106,1,8.321139,0.21086003
83435,4,-4.331271,4.2753973
157949,4,-3.9128385,3.862314
131618,0,-3.2065609,-6.672534
75482,4,-4.483965,4.000509
98160,1,8.75114,0.49430647
82063,2,-4.46203,2.7591946
164289,2,-4.3575864,2.8311298
161899,1,8.3666,-0.044926737
91379,3,-2.5405211,-1.6488773
149440,3,-2.6621206,-1.9615604
102270,0,-2.989419,-7.510268
129392,0,-2.867041,-5.9536095
79863,1,8.660952,1.1969975
114424,4,-4.4435096,3.769903
93665,1,8.534105,1.1407676
49459,1,8.451433,-0.41772458
77370,3,-2.6344383,-1.3270257
36994,0,-3.6293938,-7.0751824
154014,4,-4.3929944,4.005997
19851,0,-3.0164201,-7.2344966
190692,4,-4.4592376,3.831708
169099,2,-4.021902,2.5982969
88988,4,-4.3099923,4.115561
18797,0,-3.49427,-8.276341
159564,2,-3.8693264,2.3331459
29389,1,6.110572,-5.282315
96512,2,-5.0394297,2.7196763
74586,1,7.896941,0.061909683
82627,2,-4.2875123,2.4599907
187362,4,-4.380578,4.0770154
92143,2,-4.48883,3.0887165
90152,1,8.466107,1.4925789
167988,4,-4.680211,4.2359695
162634,1,8.900382,1.0990238
23660,2,-4.6506767,2.999794
20449,0,-3.0998583,-7.288891
31303,1,8.653902,0.9404831
82015,4,-4.345621,4.0205045
37988,1,8.638769,0.5875754
155575,4,-4.474171,4.056748
72647,3,-2.7748902,-2.138751
137759,4,-4.3405995,3.5962992
124632,0,-3.1903808,-6.851885
176356,3,-2.8224955,-2.5208402
173191,4,-4.6258726,4.0973825
20496,1,8.461159,0.5773045
102015,4,-4.4184327,4.021529
24447,4,-4.4651756,3.8133783
114221,0,-3.4574108,-7.621311
78538,2,-3.697046,2.229062
162088,1,8.783928,1.4739302
91307,1,8.60773,0.9063219
183023,0,-3.5235198,-7.3409066
181307,1,8.187415,0.05643521
62389,1,8.6162815,0.91957784
24944,4,-4.392091,3.909808
49829,4,-4.3193364,3.798289
141133,1,8.974394,1.0886376
18662,2,-4.4573345,2.3964334
37233,1,8.8484955,1.1745279
93438,2,-4.372402,2.4338493
93899,1,8.816389,0.92840254
180869,2,-4.545683,3.0632381
86920,4,-4.5913544,3.793101
159563,4,-4.047229,3.8930144
147658,4,-4.2648263,3.8267074
180325,0,-3.6367283,-8.512862
85923,3,-2.9768324,-2.15857
88135,4,-3.7882073,3.20265
103793,4,-4.4441915,4.0956697
26920,2,-4.662714,2.8442268
143152,1,8.198617,-0.11337509
178983,3,-3.136809,-1.9664493
49507,4,-4.4685884,4.208996
9290,3,-2.8196783,-1.0396641
16147,2,-4.2827797,3.2704573
191644,4,-3.7789955,3.0742075
25960,0,-3.4223695,-8.597353
136955,3,-2.2440147,-4.278994
82126,2,-4.366323,2.663392
37902,0,-3.1942866,-7.186141
144677,3,-2.676731,-2.391371
27772,0,-3.3039827,-8.019068
96721,0,-3.399072,-8.552983
75483,2,-4.6243343,2.7807627
171616,4,-4.1808505,3.7624896
162689,4,-4.4802155,4.006044
136623,3,-2.400671,-4.3297257
154331,1,7.8728685,0.38479012
36558,0,-3.3837304,-6.9334893
79823,3,-2.7803476,-1.1568189
159758,2,-4.551459,2.4510033
7394,1,8.356987,1.0394986
13622,1,8.735755,1.4241885
117328,4,-4.389208,4.068391
187989,0,-3.4884193,-7.4373903
116371,1,8.771447,0.993219
52721,4,-4.3427453,3.831415
19232,4,-4.3516846,3.809496
170523,0,-3.6579247,-9.147649
49603,2,-4.451238,3.314124
179456,4,-4.487954,3.4213877
112803,4,-4.300149,4.146
5141,1,8.673011,0.6263244
18128,0,-3.2816162,-7.3803277
18274,3,-3.3930678,-1.4246988
165691,2,-4.570253,3.2022798
144574,1,8.610609,1.3729104
114218,0,-3.7118053,-8.65526
14450,4,-4.3885655,3.3518002
188591,3,-2.8892305,-3.4152868
32058,1,8.621632,1.0003983
177997,2,-4.662469,2.611764
44462,0,-3.1944633,-7.115201
99607,1,8.633713,1.4292448
137634,4,-4.5049515,3.8395126
55480,2,-4.3444395,2.225608
26724,4,-4.4392824,3.9574556
101667,4,-4.469763,4.2274346
192683,3,-2.1366577,-3.4076943
94289,1,8.781675,0.8040154
181240,0,-3.75392,-8.39951
29341,2,-4.507293,2.477438
30372,0,-3.3951623,-7.3138847
115271,0,-3.6820886,-8.489838
77561,3,-2.4630125,-2.6068962
18820,0,-3.5055332,-8.857923
26122,1,8.226686,-0.18855733
99720,0,-3.6723723,-8.735074
135058,3,-3.403904,-3.4109035
95061,1,8.403339,0.64831686
93632,4,-4.2004323,3.713614
86209,1,8.316167,-0.1289614
161287,1,8.94327,1.220813
111404,3,-2.649449,-1.4229287
156944,4,-5.1366568,3.6247864
90929,3,-2.3816733,-1.7223872
34135,1,8.68564,1.040739
48069,4,-4.082293,3.74021
1252,4,-4.585069,4.0563445
172163,2,-4.5791616,2.5859675
144808,2,-4.243734,2.2664053
15761,4,-4.5220585,3.541808
95745,3,-2.705102,-2.7591364
116273,4,-4.198469,3.9295685
93522,2,-4.511562,2.6213522
166387,4,-4.4375377,3.8148985
114579,4,-4.2457294,4.0317683
8119,1,8.616835,1.1923206
21353,4,-4.4910817,4.19609
186741,4,-4.3588796,4.045882
190400,1,8.07038,0.084226646
185484,4,-4.3913817,4.0045958
31120,2,-4.5300765,2.6647906
81000,4,-4.1552534,4.0533023
37026,0,-3.7217257,-8.7538595
82754,2,-4.5204544,3.196739
79426,1,7.89833,0.29228866
167831,1,8.284063,0.27056742
29473,0,-3.8100467,-8.735305
7761,1,8.926634,1.2034739
36575,0,-3.3886747,-8.04609
71960,3,-2.8139718,-2.840983
117211,4,-5.0819945,3.4892786
178062,1,8.578407,1.3533278
9505,2,-4.209768,2.6999848
149101,1,8.499851,-0.089278735
27032,0,-3.3013632,-7.4632206
155428,3,-2.8383257,-3.064609
16796,0,-3.053213,-7.339848
175515,2,-4.289224,2.718713
22325,0,-3.4149714,-7.361216
12114,4,-4.334013,3.9754717
26834,0,-3.614343,-7.344504
7365,1,8.192802,0.046060607
16870,1,6.268658,-3.8232942
94596,1,8.682648,1.4719692
189604,2,-4.367495,2.9105425
19250,1,8.7422495,1.282725
187214,0,-3.9248996,-8.172941
49060,4,-4.498438,3.2746408
20869,1,8.308565,-0.019776898
103808,4,-4.3648367,4.1069064
164410,1,8.848065,0.9832988
92433,4,-4.3865037,4.0393367
170526,0,-3.605552,-8.493333
169418,1,8.456951,0.7217043
1484,4,-4.46318,4.1587925
174086,2,-4.6759706,3.1473174
22079,4,-4.745074,3.7789073
158859,1,8.89556,1.313624
42234,4,-4.32129,3.7301
44719,3,-2.3386326,-3.3398056
105918,4,-4.6008945,3.8879526
39843,1,8.515041,0.42158937
124215,3,-2.5390692,-4.201923
84455,1,8.390995,-0.26697588
137629,4,-4.5530825,3.8148777
14088,1,8.600431,0.5170952
91205,1,8.578016,0.67795426
36606,0,-3.5468333,-8.847268
181882,4,-4.558719,4.1259294
118803,3,-2.6513164,-3.3068178
99618,4,-4.604638,3.653703
99220,0,-3.0210967,-7.136782
103851,4,-4.4439425,4.144417
181490,0,-3.51373,-8.5193
136316,0,-3.8655274,-6.824785
178584,3,-3.0865946,-2.462466
97194,0,-3.3543787,-8.838028
111951,0,-3.552805,-8.852186
77587,3,-2.413901,-2.6051447
94282,1,8.662263,0.68643016
46649,1,6.184531,-5.1740026
3060,1,8.587302,1.1859307
91331,2,-4.2644796,2.6806107
34538,4,-4.382583,4.0059357
29193,1,8.948168,0.67602867
9640,1,8.412821,0.22683673
8005,1,8.4859705,1.3084384
7524,1,8.213903,1.0789884
36740,4,-4.5062,4.0659738
75178,1,8.900527,0.9972279
158798,1,8.371357,0.028002128
160777,1,8.765858,1.1133595
178877,3,-2.975771,-2.2697191
178168,2,-4.4569383,2.98563
89083,1,8.787561,1.0785086
115759,4,-4.4362555,3.9361393
185913,3,-3.2848012,-3.9331324
92029,0,-3.6008298,-8.86214
136421,0,-3.1476665,-6.95185
52845,2,-4.2243137,2.50746
189657,4,-4.2811584,3.988721
176943,4,-4.5090394,3.853387
113602,0,-3.132192,-7.1378307
